


503	3	9	11:57:00	11:57:00		Nowy Bieżanów Południe
503	3	9	11:58:00	11:58:00		Aleksandry
503	3	9	11:59:00	11:59:00		Węzeł Wielicki
503	3	9	12:01:00	12:01:00		Jerzmanowskiego
503	3	9	12:03:00	12:03:00		Prokocim Szpital
503	3	9	12:04:00	12:04:00		Wlotowa
503	3	9	12:06:00	12:06:00		Bieżanowska
503	3	9	12:12:00	12:12:00		Rondo Matecznego
503	3	9	12:15:00	12:15:00		Rondo Grunwaldzkie
503	3	9	12:17:00	12:17:00		Jubilat
503	3	9	12:18:00	12:18:00		Muzeum Narodowe
503	3	9	12:20:00	12:20:00		AGH / UR
503	3	9	12:22:00	12:22:00		Plac Inwalidów
503	3	9	12:25:00	12:25:00		Nowy Kleparz
503	3	9	12:27:00	12:27:00		Biskupa Prandoty
503	3	9	12:28:00	12:28:00		UR al. 29 Listopada
503	3	9	12:30:00	12:30:00		Opolska Estakada
503	3	9	12:31:00	12:31:00		Dobrego Pasterza
503	3	9	12:34:00	12:34:00		Ks. Meiera
503	3	9	12:35:00	12:35:00		Banacha
503	3	9	12:37:00	12:37:00		Górka Narodowa P+R
