


179	4	8	11:58:00	11:58:00		Os. Kurdwanów
179	4	8	11:59:00	11:59:00		Stojałowskiego
179	4	8	12:00:00	12:00:00		Halszki
179	4	8	12:02:00	12:02:00		Bujaka
179	4	8	12:04:00	12:04:00		Kurdwanów P+R
179	4	8	12:05:00	12:05:00		Beskidzka
179	4	8	12:06:00	12:06:00		Pszenna
179	4	8	12:07:00	12:07:00		Wola Duchacka
179	4	8	12:08:00	12:08:00		Zajezdnia Wola Duchacka
179	4	8	12:09:00	12:09:00		Sławka
179	4	8	12:10:00	12:10:00		Kamieńskiego
179	4	8	12:11:00	12:11:00		Bonarka
179	4	8	12:12:00	12:12:00		Kamieńskiego Wiadukt
179	4	8	12:15:00	12:15:00		Rondo Matecznego
179	4	8	12:16:00	12:16:00		Ludwinów
179	4	8	12:18:00	12:18:00		Rondo Grunwaldzkie
179	4	8	12:19:00	12:19:00		Konopnickiej
179	4	8	12:21:00	12:21:00		Jubilat
179	4	8	12:22:00	12:22:00		Muzeum Narodowe
179	4	8	12:24:00	12:24:00		AGH / UR
179	4	8	12:26:00	12:26:00		Plac Inwalidów
179	4	8	12:27:00	12:27:00		Radio Kraków
179	4	8	12:29:00	12:29:00		Nowy Kleparz
179	4	8	12:31:00	12:31:00		Politechnika
179	4	8	12:33:00	12:33:00		Dworzec Główny Zachód
