


195	1	25	23:09:00	23:09:00		Rżąka
195	1	25	23:11:00	23:11:00		Jerzmanowskiego
195	1	25	23:13:00	23:13:00		Prokocim Szpital
195	1	25	23:14:00	23:14:00		Teligi
195	1	25	23:15:00	23:15:00		Nowy Prokocim
195	1	25	23:17:00	23:17:00		Ćwiklińskiej
195	1	25	23:18:00	23:18:00		Nowy Bieżanów P+R
195	1	25	23:19:00	23:19:00		Korepty
195	1	25	23:20:00	23:20:00		Duża Góra
195	1	25	23:21:00	23:21:00		Bieżanów Pomnik
195	1	25	23:23:00	23:23:00		Agatowa
195	1	25	23:26:00	23:26:00		Złocień
195	1	25	23:27:00	23:27:00		Agatowa
195	1	25	23:28:00	23:28:00		Magazynowa
195	1	25	23:29:00	23:29:00		Danalówka
195	1	25	23:30:00	23:30:00		Bazarowa
195	1	25	23:32:00	23:32:00		Półłanki
195	1	25	23:34:00	23:34:00		Botewa
195	1	25	23:35:00	23:35:00		Albatrosów
195	1	25	23:37:00	23:37:00		Surzyckiego
195	1	25	23:38:00	23:38:00		Mały Płaszów P+R
