route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
1534,2,194146,,,0,9990,15,
649,1,173785,,,1,8971,125,
982,4,198362,,,0,10336,39,
994,7,198363,,,1,10337,41,
1099,7,198364,,,1,10254,1,
1469,6,178792,,,1,9214,6,
1633,3,198365,,,0,10338,92,
952,4,198366,,,1,10339,141,
1496,7,198367,,,0,10285,22,
1582,2,197121,,,1,10162,61,
1100,2,173789,,,0,8989,107,
1099,6,173792,,,1,8976,1,
1783,2,194147,,,0,9991,142,
1581,7,198368,,,0,10340,56,
1616,6,187363,,,0,9638,18,
820,5,173795,,,1,9068,73,
1488,2,178793,,,0,9220,120,
1615,1,191378,,,1,9727,113,
1447,5,193571,,,0,9947,33,
1378,4,198369,,,0,10341,9,
1577,3,198370,,,0,10342,10,
1467,7,198371,,,0,10343,70,
1493,2,178795,,,1,9220,143,
1515,1,180420,,,0,9309,44,
885,6,173798,,,1,9061,85,
1578,2,185515,,,1,9579,21,
1532,7,198372,,,0,10344,23,
1628,2,192157,,,1,9865,50,
1587,1,188255,,,1,9668,16,
1580,5,185516,,,1,9572,31,
1534,1,189118,,,0,9777,15,
899,2,161822,,,0,8242,86,
1532,5,180424,,,0,9284,23,
649,2,173801,,,1,8933,125,
1493,1,185517,,,1,9544,143,
1800,6,197907,,,1,10205,98,
1582,6,185518,,,1,9523,61,
1324,4,198373,,,0,10259,144,
1531,7,198374,,,1,10344,145,
1099,7,198375,,,1,10231,1,
1100,1,173805,,,0,8982,107,
982,1,161823,,,0,8246,39,
1013,1,173807,,,0,8917,112,
118,7,198376,,,1,10294,88,
1581,2,189119,,,0,9826,56,
1458,6,196399,,,0,10128,100,
1510,2,196400,,,0,10117,34,
1785,4,198377,,,0,10345,146,
1438,2,192386,,,0,9885,49,
1478,7,198378,,,1,10346,91,
1287,5,152912,,,0,7872,40,
1616,1,188256,,,0,9707,18,
1099,3,198379,,,1,10347,1,
1538,7,198380,,,1,10245,77,
1515,6,180430,,,0,9323,44,
1618,6,188045,,,0,9655,110,
1523,2,180431,,,1,9293,28,
1631,3,198381,,,1,10338,35,
1534,1,183559,,,0,9374,15,
1623,4,198382,,,0,10348,147,
1600,5,185085,,,0,9488,148,
1578,1,189122,,,1,9828,21,
1097,1,173813,,,0,8966,66,
1504,1,194148,,,0,9992,51,
885,1,173816,,,1,8877,85,
1493,2,178799,,,1,9220,143,
1385,4,198383,,,1,10349,38,
1108,2,173818,,,0,8979,58,
1446,3,198384,,,1,10293,109,
1291,1,189123,,,1,9807,4,
1628,10,197751,,,1,10200,50,
1010,6,173819,,,1,8919,82,
1800,2,197908,,,1,10206,98,
1385,2,194149,,,1,9993,38,
1586,1,185523,,,1,9553,14,
1771,5,193572,,,0,9943,149,
1108,6,173820,,,0,8885,58,
1579,1,185524,,,0,9553,29,
1800,11,197909,,,1,10203,98,
1469,6,178801,,,1,9214,6,
1440,2,197122,,,0,10155,150,
1801,6,197910,,,0,10205,57,
1542,2,183563,,,0,9396,151,
1531,5,180438,,,1,9284,145,
1383,5,193573,,,0,9944,101,
1579,7,198385,,,0,10324,29,
1496,6,189125,,,0,9827,22,
1534,6,187366,,,0,9547,15,
1784,4,198386,,,0,10295,152,
899,4,198387,,,0,10287,86,
1577,4,198388,,,0,10350,10,
1778,1,194010,,,1,9972,153,
982,2,161824,,,0,8236,39,
1097,5,173825,,,0,8960,66,
1584,1,189126,,,0,9750,80,
1582,3,198389,,,1,10351,61,
1099,6,173827,,,1,8975,1,
1534,1,194011,,,0,9973,15,
89,5,173828,,,0,8879,134,
1447,3,198390,,,0,10352,33,
1471,3,198391,,,0,10353,154,
1581,6,185525,,,0,9588,56,
1628,1,192389,,,1,9882,50,
1580,2,185526,,,1,9576,31,
1624,2,194150,,,1,9991,99,
956,4,198392,,,0,10354,13,
1601,2,194151,,,0,9994,128,
1510,4,198393,,,0,10355,34,
1531,5,180448,,,1,9284,145,
1543,1,183566,,,1,9394,155,
649,2,173832,,,1,8991,125,
1099,3,198394,,,1,10347,1,
1538,1,183567,,,1,9375,77,
1582,2,197123,,,1,10164,61,
982,6,185529,,,0,9546,39,
756,2,193845,,,0,9960,127,
955,2,197124,,,1,10155,114,
905,4,198395,,,1,10287,69,
1304,7,198396,,,0,10356,74,
1606,1,194152,,,1,9995,81,
1447,4,198397,,,0,10252,33,
1476,1,178802,,,1,9242,59,
1496,6,189130,,,0,9827,22,
1100,5,173835,,,0,8957,107,
1648,1,194153,,,1,9996,156,
1801,11,197911,,,0,10203,57,
1631,1,188257,,,1,9682,35,
1440,4,198398,,,0,10292,150,
1449,1,173837,,,1,8893,36,
1765,2,192390,,,1,9902,105,
1633,2,188258,,,0,9691,92,
1108,2,173840,,,0,8953,58,
1447,2,173841,,,0,8876,33,
1384,9,197752,,,0,10196,116,
1633,5,188259,,,0,9694,92,
1801,2,197912,,,0,10206,57,
1623,4,198399,,,0,10357,147,
756,3,198400,,,0,10358,127,
1581,3,198401,,,0,10261,56,
1365,2,180455,,,1,9306,157,
1287,7,198402,,,0,10264,40,
1801,6,197913,,,0,10205,57,
1467,5,192391,,,0,9891,70,
1616,1,196164,,,0,10104,18,
1583,1,197125,,,1,10167,55,
1600,3,198403,,,0,10359,148,
1100,6,173845,,,0,8976,107,
1586,4,198404,,,1,10360,14,
1364,1,168456,,,0,8569,7,
1469,1,178805,,,1,9210,6,
1447,5,193577,,,0,9945,33,
1542,1,183573,,,0,9394,151,
1100,3,198405,,,0,10347,107,
1480,7,198406,,,0,10346,17,
982,3,198407,,,0,10361,39,
885,7,198408,,,1,10362,85,
1580,1,185532,,,1,9566,31,
1104,3,198409,,,1,10278,12,
1579,3,198410,,,0,10363,29,
89,1,173852,,,0,8983,134,
1515,4,198411,,,0,10364,44,
1600,1,194154,,,0,9997,148,
1100,4,198412,,,0,10365,107,
1061,5,161829,,,0,8252,25,
982,1,161830,,,0,8238,39,
982,6,185535,,,0,9546,39,
1611,7,198413,,,1,10366,27,
1385,4,198414,,,1,10367,38,
1660,4,198415,,,1,10368,42,
1648,2,192396,,,1,9906,156,
994,3,198416,,,1,10260,41,
1104,5,173854,,,1,8960,12,
955,4,198417,,,1,10339,114,
1108,5,173856,,,0,8878,58,
1659,1,188260,,,0,9714,78,
953,2,197126,,,1,10173,24,
1627,5,196401,,,1,10116,96,
1639,2,192397,,,1,9907,158,
1611,6,185088,,,1,9479,27,
1532,2,183575,,,0,9458,23,
1660,4,198418,,,1,10369,42,
1582,1,197127,,,1,10188,61,
1612,7,198419,,,1,10370,159,
1498,4,198420,,,1,10371,53,
1582,3,198421,,,1,10351,61,
1457,1,192398,,,1,9875,62,
1584,7,198422,,,0,10324,80,
1010,6,173857,,,1,8919,82,
1440,2,185536,,,0,9533,150,
89,4,198423,,,0,10372,134,
899,4,198424,,,0,10241,86,
994,7,198425,,,1,10373,41,
1778,1,194013,,,1,9973,153,
1534,3,198426,,,0,10273,15,
1613,2,194155,,,1,9987,160,
1108,1,173860,,,0,8980,58,
994,1,161833,,,1,8239,41,
1800,8,197914,,,1,10204,98,
1383,6,170645,,,0,8702,101,
1580,5,185537,,,1,9515,31,
1374,4,198427,,,1,10305,87,
1517,2,180463,,,1,9278,32,
1590,1,197840,,,1,10201,76,
1528,2,180465,,,1,9362,161,
1443,4,198428,,,0,10374,68,
118,3,198429,,,1,10375,88,
118,1,173862,,,1,8982,88,
760,3,198430,,,1,10358,138,
1498,4,198431,,,1,10371,53,
982,2,161834,,,0,8236,39,
1582,6,185538,,,1,9525,61,
1287,4,198432,,,0,10376,40,
756,4,198433,,,0,10377,127,
1469,1,178812,,,1,9211,6,
1578,6,185539,,,1,9586,21,
1584,4,198434,,,0,10378,80,
1447,1,173865,,,0,8877,33,
1061,4,198435,,,0,10379,25,
756,5,192399,,,0,9908,127,
1493,4,198436,,,1,10380,143,
905,4,198437,,,1,10381,69,
1099,1,173866,,,1,8984,1,
893,4,198438,,,0,10382,123,
1451,1,173867,,,1,9069,121,
982,5,189146,,,0,9811,39,
1104,6,173868,,,1,8964,12,
1784,1,194158,,,0,9978,152,
1529,2,180469,,,1,9419,46,
1534,2,183576,,,0,9422,15,
1358,7,198439,,,1,10383,43,
1600,4,198440,,,0,10384,148,
1294,4,198441,,,0,10385,133,
1659,2,192400,,,0,9909,78,
1800,6,197915,,,1,10205,98,
1493,2,194159,,,1,9999,143,
1440,2,185541,,,0,9533,150,
1097,4,198442,,,0,10230,66,
818,2,173874,,,0,9077,48,
1499,2,180472,,,1,9362,162,
1584,7,198443,,,0,10226,80,
1766,6,192402,,,0,9910,111,
1545,1,183577,,,1,9373,163,
880,6,173877,,,0,9061,84,
1510,6,187375,,,0,9634,34,
1635,3,198444,,,1,10386,103,
1659,2,192404,,,0,9909,78,
1586,4,198445,,,1,10255,14,
1801,11,197916,,,0,10203,57,
1099,1,173880,,,1,8985,1,
1534,2,189149,,,0,9824,15,
820,4,198446,,,1,10271,73,
1061,1,189150,,,0,9807,25,
1534,7,198447,,,0,10387,15,
1581,1,185544,,,0,9552,56,
1378,3,198448,,,0,10388,9,
1631,1,188264,,,1,9684,35,
1364,1,189153,,,0,9779,7,
1660,2,188265,,,1,9708,42,
1800,11,197917,,,1,10203,98,
1660,1,192406,,,1,9887,42,
1581,6,185545,,,0,9588,56,
1476,2,178817,,,1,9244,59,
954,3,198449,,,0,10389,37,
1801,8,197918,,,0,10204,57,
899,5,196402,,,0,10137,86,
1583,4,198450,,,1,10390,55,
1097,7,198451,,,0,10266,66,
1309,6,196403,,,0,10128,126,
955,5,197128,,,1,10174,114,
1101,6,173885,,,1,8885,47,
956,1,197129,,,0,10181,13,
1446,4,198452,,,1,10374,109,
1578,7,198453,,,1,10247,21,
1523,4,198454,,,1,10311,28,
1540,4,198455,,,0,10391,102,
1772,3,198456,,,0,10392,164,
1619,2,194160,,,0,10000,165,
1099,5,173886,,,1,8978,1,
1642,1,192407,,,1,9912,166,
1538,4,198457,,,1,10325,77,
1100,1,173888,,,0,8984,107,
1616,4,198458,,,0,10214,18,
1627,1,192408,,,1,9886,96,
1582,3,198459,,,1,10328,61,
89,1,173890,,,0,8984,134,
885,5,193579,,,1,9945,85,
1626,2,196404,,,0,10121,2,
1579,4,198460,,,0,10393,29,
1583,1,197130,,,1,10165,55,
1480,4,198461,,,0,10394,17,
1523,1,188267,,,1,9704,28,
1631,3,198462,,,1,10338,35,
1582,5,185552,,,1,9513,61,
1100,3,198463,,,0,10278,107,
1287,7,198464,,,0,10356,40,
1618,4,198465,,,0,10395,110,
1582,6,185553,,,1,9524,61,
1457,4,198466,,,1,10280,62,
1778,1,194161,,,1,9982,153,
1061,4,198467,,,0,10396,25,
952,1,197131,,,1,10181,141,
1108,3,198468,,,0,10284,58,
1542,1,185554,,,0,9575,151,
1543,2,183585,,,1,9396,155,
1099,2,173900,,,1,8990,1,
1578,7,198469,,,1,10212,21,
1504,2,183327,,,0,9289,51,
818,3,198470,,,0,10397,48,
1616,1,187380,,,0,9642,18,
647,1,173904,,,0,8983,132,
1538,2,188268,,,1,9716,77,
1440,1,189165,,,0,9772,150,
1507,2,196405,,,0,10122,97,
1620,2,194162,,,1,10001,83,
1582,3,198471,,,1,10351,61,
1613,1,194163,,,1,9996,160,
1578,1,185558,,,1,9566,21,
994,2,161838,,,1,8236,41,
1626,4,198472,,,0,10398,2,
1629,6,197719,,,0,10191,54,
1633,4,198473,,,0,10220,92,
1766,5,192409,,,0,9889,111,
1587,5,185559,,,1,9572,16,
982,4,198474,,,0,10336,39,
885,1,173910,,,1,8893,85,
1467,1,178821,,,0,9211,70,
1766,3,198475,,,0,10399,111,
1498,2,180491,,,1,9324,53,
1454,4,198476,,,1,10322,79,
1386,7,198477,,,1,10333,137,
1469,5,192411,,,1,9891,6,
1534,1,183593,,,0,9374,15,
1522,1,180493,,,1,9275,140,
1101,4,198478,,,1,10400,47,
1606,4,198479,,,1,10248,81,
1656,3,198480,,,0,10392,167,
1616,1,187383,,,0,9632,18,
1496,5,193580,,,0,9943,22,
994,6,153103,,,1,7952,41,
756,7,198481,,,0,10401,127,
1538,6,187384,,,1,9626,77,
1467,4,198482,,,0,10208,70,
1583,4,198483,,,1,10390,55,
954,5,197132,,,0,10182,37,
982,1,161844,,,0,8248,39,
1613,2,194164,,,1,10002,160,
880,1,173915,,,0,8877,84,
1469,1,178823,,,1,9211,6,
955,5,197133,,,1,10182,114,
1540,5,183597,,,0,9398,102,
1583,2,197134,,,1,10158,55,
1498,2,180496,,,1,9307,53,
1291,4,198484,,,1,10402,4,
982,3,198485,,,0,10361,39,
1447,1,188271,,,0,9685,33,
1660,2,188272,,,1,9708,42,
1438,2,185564,,,0,9576,49,
1516,4,198486,,,0,10403,71,
1587,2,185565,,,1,9576,16,
1587,6,185566,,,1,9538,16,
1387,2,170652,,,0,8698,131,
649,2,173918,,,1,8933,125,
1294,4,198487,,,0,10404,133,
1590,1,185567,,,1,9536,76,
1582,1,197135,,,1,10187,61,
1447,4,198488,,,0,10221,33,
1635,2,194165,,,1,10002,103,
955,7,198489,,,1,10405,114,
1449,7,198490,,,1,10406,36,
905,6,196408,,,1,10135,69,
1628,4,198491,,,1,10296,50,
1287,4,198492,,,0,10407,40,
820,6,173924,,,1,9073,73,
1586,3,198493,,,1,10408,14,
1010,7,198494,,,1,10409,82,
1493,4,198495,,,1,10380,143,
880,7,198496,,,0,10410,84,
1104,6,173926,,,1,8961,12,
1538,1,189187,,,1,9819,77,
1770,2,197136,,,0,10173,168,
1782,4,198497,,,1,10345,135,
880,4,198498,,,0,10221,84,
1374,1,168502,,,1,8569,87,
