05:41:00	6_1	2014
07:42:00	6_1	2009
09:42:00	6_1	2014
11:43:00	6_1	2014
13:43:00	6_1	2009
15:43:00	6_1	2009
17:42:00	6_1	2014
19:42:00	6_1	2014
21:43:00	6_1	2014
06:42:00	6_2	2014
08:42:00	6_2	2014
10:42:00	6_2	2009
12:43:00	6_2	2014
14:43:00	6_2	2009
16:43:00	6_2	2009
18:42:00	6_2	2009
20:43:00	6_2	2009
