route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
1877,2,208764,,,1,11249,2,
956,4,208765,,,0,11276,78,
1866,4,208766,,,0,11218,124,
1863,1,208767,,,1,11042,73,
1844,3,208768,,,1,11172,67,
756,2,198400,,,0,10358,10,
1478,4,208770,,,1,11184,118,
1848,2,208771,,,0,10915,44,
1916,3,208772,,,1,11236,40,
1886,2,208773,,,1,11117,22,
1862,3,208774,,,0,11036,63,
1942,3,208775,,,0,10841,5,
1480,1,198406,,,0,10346,7,
982,2,198407,,,0,10361,54,
1910,3,208776,,,1,10990,70,
1950,2,208777,,,1,11197,64,
1846,3,208778,,,0,11172,19,
1536,3,208779,,,1,10891,6,
1883,3,208781,,,0,11091,127,
994,2,198416,,,1,10260,13,
1890,3,208783,,,1,11016,45,
955,4,198417,,,1,10339,46,
1955,3,208784,,,0,10933,105,
1905,3,208785,,,0,10876,128,
1660,4,198418,,,1,10369,129,
1975,4,208787,,,1,10855,130,
1886,4,208788,,,1,11122,22,
1976,4,208790,,,1,10844,131,
1626,3,203557,,,0,10562,76,
994,1,198425,,,1,10373,13,
1874,2,208793,,,0,11099,43,
1628,3,208794,,,1,11112,68,
1877,1,208797,,,1,11250,2,
1543,3,208798,,,1,10894,116,
1897,4,208799,,,0,11198,9,
1863,1,208800,,,1,11044,73,
1939,4,208801,,,0,10968,132,
1822,4,208802,,,0,11028,35,
1944,4,208803,,,0,11074,82,
760,2,198430,,,1,10358,23,
1954,2,208804,,,0,11138,15,
1917,1,208805,,,1,11201,11,
760,4,207306,,,1,10756,23,
1863,4,208806,,,1,11033,73,
1765,3,203560,,,1,10726,126,
1878,1,208807,,,0,11188,120,
1659,3,203561,,,0,10751,95,
893,4,198438,,,0,10382,58,
1941,3,208808,,,0,10833,133,
1828,3,208809,,,1,11068,8,
1834,4,208811,,,1,11059,17,
1958,2,208814,,,0,11149,125,
1828,4,208815,,,1,11026,8,
1944,4,208817,,,0,11076,82,
1930,4,208818,,,1,11028,26,
1953,4,208819,,,1,10930,66,
1937,3,208820,,,1,11263,31,
1941,1,208821,,,0,10830,133,
1874,1,208822,,,0,11092,43,
1820,2,208823,,,1,11176,134,
1628,3,208824,,,1,10910,68,
1863,1,208825,,,1,11049,73,
994,4,208826,,,1,11166,13,
1972,3,208827,,,0,11144,3,
1863,3,208828,,,1,11034,73,
1862,1,208829,,,0,11044,63,
1887,1,208830,,,0,10959,75,
1388,3,203567,,,1,10657,20,
1828,4,208832,,,1,11074,8,
1974,2,208833,,,0,11117,135,
1954,2,208835,,,0,11139,15,
1905,3,208836,,,0,10877,128,
1877,1,208837,,,1,11251,2,
1877,2,208838,,,1,11249,2,
1929,2,208839,,,0,11116,39,
1913,1,208841,,,0,11006,80,
1871,3,208843,,,0,11219,136,
1924,1,208844,,,0,10959,92,
1480,4,198461,,,0,10394,7,
1890,4,208845,,,1,11020,45,
1829,3,208846,,,1,10936,59,
1902,3,208847,,,0,11015,48,
1631,2,198462,,,1,10338,24,
1886,3,208848,,,1,11104,22,
1822,2,208849,,,0,11051,35,
1965,1,208850,,,0,10872,37,
1659,4,208851,,,0,11246,95,
912,3,208852,,,1,10969,47,
1932,4,208853,,,0,10896,27,
1926,4,208854,,,0,10883,93,
1872,1,208855,,,1,11137,87,
1853,4,208321,,,1,10814,1,
1850,2,208858,,,0,11186,101,
954,3,203585,,,0,10598,106,
1938,4,208859,,,1,11157,21,
1930,4,208860,,,1,11028,26,
1958,3,208862,,,0,11152,125,
1626,4,198472,,,0,10398,76,
955,1,208863,,,1,10984,46,
1629,3,203590,,,0,10563,137,
1877,4,208864,,,1,11259,2,
1924,1,208865,,,0,10959,92,
1954,3,208866,,,0,10958,15,
1858,4,208867,,,1,11080,33,
1610,3,203593,,,1,10685,138,
955,3,203594,,,1,10599,46,
1766,3,207314,,,0,10776,139,
1832,3,208869,,,1,10969,71,
1766,2,198475,,,0,10399,139,
1941,1,208870,,,0,10830,133,
1386,1,198477,,,1,10333,102,
1962,3,208872,,,1,11235,65,
1882,3,208322,,,0,10813,140,
1910,4,208874,,,1,10965,70,
1058,3,208875,,,1,11101,113,
1944,4,208876,,,0,11076,82,
1913,2,208878,,,0,10863,80,
1819,3,208323,,,0,10812,28,
954,4,208879,,,0,11276,106,
1926,1,208881,,,0,10882,93,
1936,1,208882,,,1,11014,49,
1941,3,208883,,,0,10839,133,
1976,4,208884,,,1,10844,131,
1965,3,208885,,,0,10867,37,
994,1,208886,,,1,11057,13,
1908,3,208887,,,0,11101,109,
1851,4,208888,,,1,11105,141,
1910,3,208889,,,1,10990,70,
1972,4,208890,,,0,11158,3,
760,4,207317,,,1,10756,23,
1938,4,208891,,,1,11148,21,
982,2,198485,,,0,10361,54,
982,1,208893,,,0,11057,54,
1910,3,208894,,,1,10989,70,
1919,4,208896,,,1,11184,142,
955,4,208897,,,1,11276,46,
1924,3,208899,,,0,10938,92,
1848,4,208900,,,0,10822,44,
1919,3,208901,,,1,10888,142,
1919,3,208902,,,1,10889,142,
1628,4,198491,,,1,10296,68,
1856,4,208903,,,0,11209,103,
1972,2,208904,,,0,11150,3,
1826,3,208905,,,1,11084,42,
1927,4,208906,,,0,11241,143,
1937,3,208907,,,1,11265,31,
1877,2,208908,,,1,11248,2,
1881,2,208909,,,1,10831,112,
1902,2,208910,,,0,11012,48,
1929,3,208911,,,0,11110,39,
1846,3,208912,,,0,11169,19,
1934,3,208913,,,0,11212,74,
1929,4,208914,,,0,11118,39,
1910,3,208915,,,1,10993,70,
1824,4,208916,,,0,11024,144,
760,1,208917,,,1,11240,23,
1872,3,208918,,,1,10935,87,
1910,1,208919,,,1,10985,70,
1937,3,208920,,,1,11263,31,
1484,3,208921,,,0,11172,145,
1966,3,208922,,,1,10880,97,
1877,3,208923,,,1,11255,2,
1932,3,208924,,,0,10888,27,
1886,3,208925,,,1,11110,22,
1960,3,208926,,,1,10888,72,
1928,4,208927,,,1,10943,146,
1821,4,208928,,,1,11243,147,
982,1,198504,,,0,10373,54,
1875,4,208929,,,0,11211,148,
1877,3,208930,,,1,11254,2,
1537,4,198505,,,0,10306,99,
1953,3,208931,,,1,10933,66,
1954,4,208932,,,0,10942,15,
1912,3,208933,,,1,10888,149,
1834,2,208935,,,1,11054,17,
954,3,203622,,,0,10599,106,
982,2,198512,,,0,10260,54,
1819,4,208324,,,0,10815,28,
982,4,208937,,,0,11168,54,
1872,3,208939,,,1,10940,87,
1769,4,198514,,,0,10327,150,
1765,1,198516,,,1,10234,126,
1631,4,208940,,,1,10869,24,
1910,3,208941,,,1,10990,70,
1824,4,208943,,,0,11058,144,
1857,3,208944,,,0,11128,151,
1660,3,203629,,,1,10752,129,
1976,2,208945,,,1,10846,131,
1954,1,208946,,,0,11093,15,
1629,2,198521,,,0,10270,137,
955,3,203633,,,1,10699,46,
1967,3,208948,,,1,11221,121,
956,4,198525,,,0,10327,78,
1894,4,208949,,,1,10994,152,
1645,1,198526,,,1,10415,153,
1844,1,208950,,,1,11173,67,
1929,4,208951,,,0,11121,39,
1878,1,208952,,,0,11188,120,
1930,2,208953,,,1,11052,26,
1938,4,208954,,,1,10821,21,
1457,4,207321,,,1,10785,16,
1942,2,208957,,,0,10846,5,
1913,2,208958,,,0,10866,80,
1877,3,208959,,,1,11256,2,
1856,4,208960,,,0,10983,103,
1934,2,208961,,,0,11214,74,
1905,4,208962,,,0,10874,128,
1476,4,198532,,,1,10394,100,
1856,4,208963,,,0,11209,103,
1830,3,208964,,,1,10907,34,
1457,3,208965,,,1,10892,16,
1901,4,208966,,,0,10973,51,
1946,3,208967,,,0,11085,18,
1324,3,203644,,,0,10618,154,
1476,4,208968,,,1,10827,100,
1942,4,208969,,,0,10840,5,
1865,3,208970,,,1,11221,53,
1955,3,208971,,,0,10933,105,
1846,2,208972,,,0,11176,19,
1910,3,208973,,,1,10991,70,
994,2,198537,,,1,10361,13,
1829,4,208974,,,1,10942,59,
1929,1,208975,,,0,11115,39,
1938,1,208976,,,1,10828,21,
1948,3,208977,,,1,11212,36,
1660,3,208978,,,1,11231,129,
1383,2,198544,,,0,10258,62,
1944,4,208979,,,0,11077,82,
1628,4,198547,,,1,10296,68,
1930,2,208980,,,1,11051,26,
1386,2,198548,,,1,10258,102,
1902,1,208981,,,0,11014,48,
1873,4,208982,,,0,11203,155,
1877,3,208983,,,1,11256,2,
994,4,208985,,,1,11168,13,
1438,4,208986,,,0,11156,25,
1886,1,208987,,,1,11115,22,
952,1,208988,,,1,10982,61,
1824,3,208989,,,0,11046,144,
994,3,208990,,,1,11181,13,
1846,4,208991,,,0,11178,19,
1492,4,198558,,,1,10213,156,
1829,3,208993,,,1,10934,59,
1937,1,208996,,,1,11252,31,
1858,4,208997,,,1,11127,33,
1471,1,198562,,,0,10346,123,
1954,1,208998,,,0,11098,15,
1863,1,208999,,,1,11044,73,
1877,1,209000,,,1,11250,2,
1941,4,209001,,,0,10838,133,
1887,1,209002,,,0,11098,75,
1913,1,209003,,,0,11006,80,
1457,4,198567,,,1,10427,16,
1862,4,209004,,,0,11033,63,
1954,1,209005,,,0,11137,15,
1967,1,209006,,,1,11225,121,
1863,3,209007,,,1,11036,73,
1863,4,209008,,,1,11023,73,
1852,3,209009,,,0,10922,89,
1887,4,209010,,,0,11083,75,
1822,3,209011,,,0,11066,35,
1858,3,209012,,,1,11130,33,
1822,2,209014,,,0,11051,35,
1307,3,203663,,,0,10709,157,
1863,3,209017,,,1,11039,73,
1866,1,209018,,,0,11225,124,
1974,3,209020,,,0,11113,135,
1877,3,209021,,,1,11254,2,
1974,4,209022,,,0,11124,135,
1766,1,198576,,,0,10234,139,
1633,4,209023,,,0,11184,55,
1863,1,209024,,,1,11044,73,
994,1,198579,,,1,10373,13,
1913,4,209025,,,0,11001,80,
1864,2,209026,,,1,11096,158,
1862,4,209027,,,0,11023,63,
1844,1,209028,,,1,11173,67,
1862,3,209029,,,0,11038,63,
1929,3,209031,,,0,11109,39,
1942,3,209032,,,0,10841,5,
1848,4,209033,,,0,10820,44,
1910,4,209034,,,1,10973,70,
1491,4,209035,,,1,10968,159,
1872,3,209036,,,1,10935,87,
1928,1,209037,,,1,10953,146,
1659,3,203671,,,0,10752,95,
1830,3,209038,,,1,10919,34,
1822,4,209039,,,0,11077,35,
1832,4,209040,,,1,10966,71,
952,4,209041,,,1,11276,61,
1872,1,209042,,,1,11140,87,
1886,2,209044,,,1,11116,22,
1928,1,209045,,,1,10959,146,
1954,3,209046,,,0,10938,15,
1819,4,208326,,,0,10811,28,
1960,3,209047,,,1,10892,72,
1819,4,208327,,,0,10815,28,
1910,2,209048,,,1,10979,70,
1929,1,209049,,,0,11115,39,
1628,4,198599,,,1,10398,68,
1939,3,209052,,,0,10964,132,
1968,3,209053,,,1,10852,77,
1954,2,209054,,,0,11099,15,
1872,3,209055,,,1,10940,87,
1660,4,209056,,,1,11107,129,
1929,3,209057,,,0,10907,39,
1823,1,209059,,,1,10870,14,
1937,2,209060,,,1,11248,31,
1937,3,209061,,,1,11262,31,
1537,4,198602,,,0,10306,99,
1938,2,209062,,,1,11149,21,
1830,4,209063,,,1,10822,34,
1865,4,209064,,,1,11218,53,
1766,1,198606,,,0,10234,139,
955,3,203685,,,1,10599,46,
1937,1,209065,,,1,11251,31,
1952,4,209066,,,0,11082,160,
1542,3,209067,,,0,10928,161,
1937,3,209068,,,1,11253,31,
1916,4,209069,,,1,11228,40,
1872,1,209070,,,1,11092,87,
1866,3,209071,,,0,11219,124,
1976,1,209073,,,1,10850,131,
1953,1,209074,,,1,10932,66,
1635,1,209075,,,1,11233,32,
1881,2,209076,,,1,11132,112,
1954,2,209077,,,0,11139,15,
1830,3,209078,,,1,10903,34,
1835,3,209079,,,1,10877,90,
1907,1,209080,,,0,11233,85,
1887,1,209081,,,0,10953,75,
912,3,209082,,,1,10970,47,
1960,4,209083,,,1,10885,72,
1872,4,209084,,,1,10951,87,
1924,2,209085,,,0,10954,92,
1822,3,209086,,,0,11031,35,
1848,4,209087,,,0,10914,44,
1846,3,209088,,,0,11169,19,
1972,4,209089,,,0,10821,3,
1863,2,209090,,,1,11050,73,
1965,4,209091,,,0,10864,37,
1968,3,209093,,,1,10852,77,
1872,2,209094,,,1,11139,87,
1061,1,198622,,,0,10335,111,
1917,3,209095,,,1,10989,11,
1890,3,209096,,,1,11015,45,
760,3,203702,,,1,10708,23,
1930,4,209099,,,1,11074,26,
956,3,203704,,,0,10599,78,
1918,3,209100,,,1,11200,162,
1909,4,209101,,,1,11209,107,
1908,3,209102,,,0,11109,109,
1909,2,209103,,,1,11214,107,
1491,3,209104,,,1,10964,159,
1438,4,207337,,,0,10785,25,
1882,1,208328,,,0,10810,140,
1954,2,209105,,,0,11138,15,
1408,4,198632,,,1,10217,12,
1953,4,209106,,,1,10929,66,
1944,2,209107,,,0,11073,82,
1871,3,209108,,,0,11222,136,
1886,4,209110,,,1,11121,22,
1955,3,209111,,,0,10931,105,
1961,3,209112,,,1,11005,52,
1937,3,209113,,,1,11253,31,
1660,1,198640,,,1,10450,129,
1829,4,209114,,,1,10944,59,
1862,4,209115,,,0,11023,63,
1660,3,209116,,,1,10992,129,
1387,1,198648,,,0,10333,96,
1901,4,209117,,,0,10966,51,
1972,3,209118,,,0,11087,3,
1863,2,209119,,,1,11054,73,
1864,4,209121,,,1,11100,158,
1877,3,209123,,,1,11257,2,
1903,4,209125,,,0,10950,60,
1913,2,209126,,,0,10862,80,
1929,4,209127,,,0,11120,39,
994,2,198651,,,1,10260,13,
1877,3,209128,,,1,11255,2,
1766,2,209129,,,0,10978,139,
1905,3,209130,,,0,10878,128,
756,1,198654,,,0,10309,10,
912,3,209132,,,1,10995,47,
1487,3,209133,,,0,10964,38,
1660,4,209134,,,1,11107,129,
1929,4,209135,,,0,11120,39,
955,4,209136,,,1,11105,46,
1862,3,209137,,,0,11036,63,
1930,3,209138,,,1,11030,26,
1826,4,209139,,,1,11079,42,
955,4,209140,,,1,10840,46,
1877,3,209141,,,1,11254,2,
1839,3,209142,,,1,10837,29,
1839,1,209143,,,1,10830,29,
1824,3,209144,,,0,11040,144,
1830,1,209146,,,1,10829,34,
760,4,209147,,,1,11228,23,
1917,3,209148,,,1,11147,11,
1834,3,209149,,,1,11048,17,
1937,2,209150,,,1,11248,31,
1626,3,203728,,,0,10560,76,
1626,1,209151,,,0,10871,76,
1937,4,209152,,,1,11268,31,
994,4,209153,,,1,11168,13,
1851,4,209154,,,1,11125,141,
1945,2,209155,,,0,11239,41,
1928,1,209156,,,1,10959,146,
1961,3,209157,,,1,10867,52,
1864,3,209158,,,1,11089,158,
1844,2,209159,,,1,11175,67,
1061,4,209160,,,0,11102,111,
1877,3,209161,,,1,11256,2,
1061,4,209162,,,0,11103,111,
1967,2,209163,,,1,10977,121,
1478,2,198665,,,1,10353,118,
1862,3,209164,,,0,11048,63,
1457,2,198666,,,1,10399,16,
1956,3,209167,,,1,10987,79,
1388,4,198669,,,1,10458,20,
1890,1,209169,,,1,11013,45,
1849,3,209170,,,0,11128,69,
1972,4,209171,,,0,11141,3,
994,4,209172,,,1,11168,13,
1628,3,203740,,,1,10560,68,
956,2,209174,,,0,10975,78,
1536,4,209175,,,1,10900,6,
1844,3,209176,,,1,11170,67,
1965,4,209177,,,0,10865,37,
1905,4,209178,,,0,10874,128,
1872,4,209179,,,1,10948,87,
1937,3,209180,,,1,11263,31,
1937,1,209181,,,1,11251,31,
1647,2,198680,,,1,10459,163,
1897,3,209183,,,0,11193,9,
1937,3,209184,,,1,11262,31,
1938,4,209185,,,1,11157,21,
1543,4,209186,,,1,11061,116,
1941,2,209187,,,0,10831,133,
1877,3,209188,,,1,11254,2,
1824,3,209189,,,0,11038,144,
1853,4,209190,,,1,10811,1,
1862,3,209191,,,0,11039,63,
1972,2,209192,,,0,11150,3,
1844,3,209194,,,1,11169,67,
1826,2,209196,,,1,10957,42,
1846,3,209197,,,0,11171,19,
1887,3,209198,,,0,11085,75,
1961,3,209199,,,1,10867,52,
1819,2,208329,,,0,10816,28,
1972,3,209200,,,0,11145,3,
1937,4,209202,,,1,11267,31,
1938,3,209203,,,1,11154,21,
1913,4,209204,,,0,10864,80,
1853,3,208330,,,1,10812,1,
956,4,209205,,,0,11276,78,
1955,4,209206,,,0,10929,105,
1926,4,209207,,,0,10883,93,
1967,3,209208,,,1,11224,121,
1855,4,209209,,,0,11189,164,
1927,3,209210,,,0,11234,143,
1903,3,209212,,,0,10940,60,
1626,3,209213,,,0,10841,76,
1910,4,209214,,,1,10965,70,
1830,3,209215,,,1,10919,34,
1058,1,198695,,,1,10335,113,
1940,3,209217,,,1,11111,122,
1954,1,209219,,,0,11140,15,
1058,4,209220,,,1,11121,113,
1905,3,209221,,,0,10877,128,
1938,2,209223,,,1,11150,21,
1881,4,209225,,,1,11135,112,
1910,3,209227,,,1,10990,70,
1928,4,209229,,,1,10946,146,
756,2,198701,,,0,10358,10,
1887,3,209230,,,0,11088,75,
1924,4,209231,,,0,10948,92,
1862,4,209232,,,0,11058,63,
1846,1,209234,,,0,11173,19,
1848,3,209235,,,0,10903,44,
1635,4,209236,,,1,11161,32,
1061,3,209237,,,0,11106,111,
1819,1,208331,,,0,10810,28,
994,3,209238,,,1,11182,13,
