

6	x	x	06:40:00	06:40:00		Niezłomnych supermarket
6	x	x	06:52:00	06:52:00		Kasztanowa

6	x	x	07:10:00	07:10:00		Kasztanowa
6	x	x	07:55:00	07:55:00		Dąbrowskiego dworzec PKP

6	x	x	09:00:00	09:00:00		Dąbrowskiego dworzec PKP
6	x	x	09:46:00	09:46:00		Kasztanowa

6	x	x	10:30:00	10:30:00		Kasztanowa
6	x	x	11:21:00	11:21:00		Kasztanowa

6	x	x	12:55:00	12:55:00		Kasztanowa
6	x	x	13:46:00	13:46:00		Kasztanowa

6	x	x	14:40:00	14:40:00		Kasztanowa
6	x	x	15:25:00	15:25:00		Dąbrowskiego dworzec PKP
