218	5	2	06:00:00	06:00:00		Bronowice Małe
218	5	2	06:40:00	06:40:00		Zabierzów Młyn

218	5	3	06:50:00	06:50:00		Zabierzów Młyn
218	5	3	07:32:00	07:32:00		Bronowice Małe

218	5	4	07:55:00	07:55:00		Bronowice Małe
218	5	4	08:35:00	08:35:00		Zabierzów Młyn

218	5	5	08:45:00	08:45:00		Zabierzów Młyn
218	5	5	09:27:00	09:27:00		Bronowice Małe

218	5	6	09:55:00	09:55:00		Bronowice Małe
218	5	6	10:35:00	10:35:00		Zabierzów Młyn

218	5	7	10:45:00	10:45:00		Zabierzów Młyn
218	5	7	11:27:00	11:27:00		Bronowice Małe

218	5	8	12:00:00	12:00:00		Bronowice Małe
218	5	8	12:40:00	12:40:00		Zabierzów Młyn

218	5	9	12:55:00	12:55:00		Zabierzów Młyn
218	5	9	13:37:00	13:37:00		Bronowice Małe

218	5	10	13:55:00	13:55:00		Bronowice Małe
218	5	10	14:35:00	14:35:00		Zabierzów Młyn

218	5	11	14:45:00	14:45:00		Zabierzów Młyn
218	5	11	15:27:00	15:27:00		Bronowice Małe

218	5	12	15:55:00	15:55:00		Bronowice Małe
218	5	12	16:35:00	16:35:00		Zabierzów Młyn

218	5	13	16:45:00	16:45:00		Zabierzów Młyn
218	5	13	17:27:00	17:27:00		Bronowice Małe

218	5	14	17:55:00	17:55:00		Bronowice Małe
218	5	14	18:35:00	18:35:00		Zabierzów Młyn

218	5	15	18:45:00	18:45:00		Zabierzów Młyn
218	5	15	19:27:00	19:27:00		Bronowice Małe

218	5	16	20:30:00	20:30:00		Bronowice Małe
218	5	16	21:10:00	21:10:00		Zabierzów Młyn

218	5	17	21:20:00	21:20:00		Zabierzów Młyn
218	5	17	22:01:00	22:01:00		Bronowice Małe

218	5	18	22:30:00	22:30:00		Bronowice Małe
218	5	18	23:10:00	23:10:00		Zabierzów Młyn

218	5	19	23:15:00	23:15:00		Zabierzów Młyn
218	5	19	23:56:00	23:56:00		Bronowice Małe
